,code,date,sp,wp
1,600694,2016-09-01,-1.4870740305522916,-1.4964201870322573
2,600694,2016-09-02,-1.5275295822265154,-1.50865742815185
3,600694,2016-09-03,-1.5275295822265154,-1.50865742815185
4,600694,2016-09-04,-1.5275295822265154,-1.50865742815185
5,600694,2016-09-05,-1.5007249879168678,-1.4956948067385067
6,600694,2016-09-06,-1.4971084337349398,-1.499886032835568
7,600694,2016-09-07,-1.4850462853073818,-1.4934429517392191
8,600694,2016-09-08,-1.5122537241710716,-1.5004466091684332
9,600694,2016-09-09,-1.502649963864129,-1.4982296482233486
10,600694,2016-09-10,-1.502649963864129,-1.4982296482233486
11,600694,2016-09-11,-1.502649963864129,-1.4982296482233486
12,600694,2016-09-12,-1.5149144254278728,-1.51906824998107
13,600694,2016-09-13,-1.5156444002979885,-1.5041255789198784
14,600694,2016-09-14,-1.5039890301670407,-1.5053607630695602
0,600695,2016-08-31,-1.4988649262202043,-1.4995183734037982
1,600695,2016-09-01,-1.5045610034207526,-1.4964201870322573
2,600695,2016-09-02,-1.5057339449541283,-1.50865742815185
3,600695,2016-09-03,-1.5057339449541283,-1.50865742815185
4,600695,2016-09-04,-1.5057339449541283,-1.50865742815185
5,600695,2016-09-05,-1.5,-1.4956948067385067
6,600695,2016-09-06,-1.4841986455981944,-1.499886032835568
7,600695,2016-09-07,-1.5,-1.4934429517392191
8,600695,2016-09-08,-1.4988726042841038,-1.5004466091684332
9,600695,2016-09-09,-1.496629213483146,-1.4982296482233486
10,600695,2016-09-10,-1.496629213483146,-1.4982296482233486
11,600695,2016-09-11,-1.496629213483146,-1.4982296482233486
12,600695,2016-09-12,-1.54093567251462,-1.51906824998107
13,600695,2016-09-13,-1.5215053763440862,-1.5041255789198784
14,600695,2016-09-14,-1.5,-1.5053607630695602
0,600697,2016-08-31,-1.5018421860607922,-1.4995183734037982
1,600697,2016-09-01,-1.489067719404798,-1.4964201870322573
2,600697,2016-09-02,-1.5188737623762376,-1.50865742815185
3,600697,2016-09-03,-1.5188737623762376,-1.50865742815185
4,600697,2016-09-04,-1.5188737623762376,-1.50865742815185
5,600697,2016-09-05,-1.5015494267121163,-1.4956948067385067
6,600697,2016-09-06,-1.4990712074303407,-1.499886032835568
7,600697,2016-09-07,-1.4868622059272838,-1.4934429517392191
8,600697,2016-09-08,-1.5055299539170506,-1.5004466091684332
9,600697,2016-09-09,-1.498160073597056,-1.4982296482233486
10,600697,2016-09-10,-1.498160073597056,-1.4982296482233486
11,600697,2016-09-11,-1.498160073597056,-1.4982296482233486
12,600697,2016-09-12,-1.5368839427662957,-1.51906824998107
13,600697,2016-09-13,-1.5086593970493907,-1.5041255789198784
14,600697,2016-09-14,-1.5064557779212395,-1.5053607630695602
0,600698,2016-08-31,-1.4803921568627452,-1.4995183734037982
1,600698,2016-09-01,-1.5391849529780564,-1.4964201870322573
2,600698,2016-09-02,-1.5340356564019448,-1.50865742815185
3,600698,2016-09-03,-1.5340356564019448,-1.50865742815185
4,600698,2016-09-04,-1.5340356564019448,-1.50865742815185
5,600698,2016-09-05,-1.4967689822294021,-1.4956948067385067
6,600698,2016-09-06,-1.4951768488745982,-1.499886032835568
7,600698,2016-09-07,-1.4810725552050472,-1.4934429517392191
8,600698,2016-09-08,-1.5176565008025682,-1.5004466091684332
9,600698,2016-09-09,-1.4968000000000001,-1.4982296482233486
10,600698,2016-09-10,-1.4968000000000001,-1.4982296482233486
11,600698,2016-09-11,-1.4968000000000001,-1.4982296482233486
12,600698,2016-09-12,-1.529654036243822,-1.51906824998107
13,600698,2016-09-13,-1.5218855218855218,-1.5041255789198784
14,600698,2016-09-14,-1.5,-1.5053607630695602
0,600699,2016-08-31,-1.500888888888889,-1.4995183734037982
1,600699,2016-09-01,-1.5065612883984492,-1.4964201870322573
2,600699,2016-09-02,-1.5099397590361445,-1.50865742815185
3,600699,2016-09-03,-1.5099397590361445,-1.50865742815185
4,600699,2016-09-04,-1.5099397590361445,-1.50865742815185
5,600699,2016-09-05,-1.516533986527863,-1.4956948067385067
6,600699,2016-09-06,-1.5338714783159226,-1.499886032835568
7,600699,2016-09-07,-1.4792312461252326,-1.4934429517392191
8,600699,2016-09-08,-1.5043586550435866,-1.5004466091684332
9,600699,2016-09-09,-1.4898305084745762,-1.4982296482233486
10,600699,2016-09-10,-1.4898305084745762,-1.4982296482233486
11,600699,2016-09-11,-1.4898305084745762,-1.4982296482233486
12,600699,2016-09-12,-1.5143794935917476,-1.51906824998107
13,600699,2016-09-13,-1.467049576783555,-1.5041255789198784
14,600699,2016-09-14,-1.5085365853658537,-1.5053607630695602
0,600701,2016-08-31,-1.4859154929577465,-1.4995183734037982
1,600701,2016-09-01,-1.5006711409395972,-1.4964201870322573
2,600701,2016-09-02,-1.528295376121463,-1.50865742815185
3,600701,2016-09-03,-1.528295376121463,-1.50865742815185
4,600701,2016-09-04,-1.528295376121463,-1.50865742815185
5,600701,2016-09-05,-1.491108071135431,-1.4956948067385067
6,600701,2016-09-06,-1.4818670248488919,-1.499886032835568
7,600701,2016-09-07,-1.4751146037982974,-1.4934429517392191
8,600701,2016-09-08,-1.4851612903225806,-1.5004466091684332
9,600701,2016-09-09,-1.4916826615483045,-1.4982296482233486
10,600701,2016-09-10,-1.4916826615483045,-1.4982296482233486
11,600701,2016-09-11,-1.4916826615483045,-1.4982296482233486
12,600701,2016-09-12,-1.5282894736842105,-1.51906824998107
13,600701,2016-09-13,-1.5201342281879193,-1.5041255789198784
14,600701,2016-09-14,-1.5101694915254238,-1.5053607630695602
0,600702,2016-08-31,-1.4934210526315788,-1.4995183734037982
1,600702,2016-09-01,-1.491304347826087,-1.4964201870322573
2,600702,2016-09-02,-1.5154525386313467,-1.50865742815185
3,600702,2016-09-03,-1.5154525386313467,-1.50865742815185
4,600702,2016-09-04,-1.5154525386313467,-1.50865742815185
5,600702,2016-09-05,-1.518435251798561,-1.4956948067385067
6,600702,2016-09-06,-1.48932384341637,-1.499886032835568
7,600702,2016-09-07,-1.4946902654867256,-1.4934429517392191
8,600702,2016-09-08,-1.4873307121013544,-1.5004466091684332
9,600702,2016-09-09,-1.5039473684210527,-1.4982296482233486
10,600702,2016-09-10,-1.5039473684210527,-1.4982296482233486
11,600702,2016-09-11,-1.5039473684210527,-1.4982296482233486
12,600702,2016-09-12,-1.555067098565479,-1.51906824998107
13,600702,2016-09-13,-1.4778280542986424,-1.5041255789198784
14,600702,2016-09-14,-1.5137614678899083,-1.5053607630695602
0,600703,2016-08-31,-1.5017226528854437,-1.4995183734037982
1,600703,2016-09-01,-1.4923076923076923,-1.4964201870322573
2,600703,2016-09-02,-1.5086206896551724,-1.50865742815185
3,600703,2016-09-03,-1.5086206896551724,-1.50865742815185
4,600703,2016-09-04,-1.5086206896551724,-1.50865742815185
5,600703,2016-09-05,-1.4813874788494077,-1.4956948067385067
6,600703,2016-09-06,-1.476052848885219,-1.499886032835568
7,600703,2016-09-07,-1.4209125475285171,-1.4934429517392191
8,600703,2016-09-08,-1.5146604938271604,-1.5004466091684332
9,600703,2016-09-09,-1.5125,-1.4982296482233486
10,600703,2016-09-10,-1.5125,-1.4982296482233486
11,600703,2016-09-11,-1.5125,-1.4982296482233486
12,600703,2016-09-12,-1.5272873194221508,-1.51906824998107
13,600703,2016-09-13,-1.4849802371541503,-1.5041255789198784
14,600703,2016-09-14,-1.513621794871795,-1.5053607630695602
0,600704,2016-08-31,-1.5049751243781093,-1.4995183734037982
1,600704,2016-09-01,-1.4930830039525693,-1.4964201870322573
2,600704,2016-09-02,-1.5160642570281122,-1.50865742815185
3,600704,2016-09-03,-1.5160642570281122,-1.50865742815185
4,600704,2016-09-04,-1.5160642570281122,-1.50865742815185
5,600704,2016-09-05,-1.4707602339181287,-1.4956948067385067
6,600704,2016-09-06,-1.4980544747081712,-1.499886032835568
7,600704,2016-09-07,-1.5019493177387915,-1.4934429517392191
8,600704,2016-09-08,-1.5,-1.5004466091684332
9,600704,2016-09-09,-1.4922630560928434,-1.4982296482233486
10,600704,2016-09-10,-1.4922630560928434,-1.4982296482233486
11,600704,2016-09-11,-1.4922630560928434,-1.4982296482233486
12,600704,2016-09-12,-1.549746192893401,-1.51906824998107
13,600704,2016-09-13,-1.5020345879959307,-1.5041255789198784
14,600704,2016-09-14,-1.5051124744376279,-1.5053607630695602
0,600705,2016-08-31,-1.4884057971014493,-1.4995183734037982
1,600705,2016-09-01,-1.5,-1.4964201870322573
2,600705,2016-09-02,-1.5222222222222224,-1.50865742815185
3,600705,2016-09-03,-1.5222222222222224,-1.50865742815185
4,600705,2016-09-04,-1.5222222222222224,-1.50865742815185
5,600705,2016-09-05,-1.4811046511627908,-1.4956948067385067
6,600705,2016-09-06,-1.4913544668587895,-1.499886032835568
7,600705,2016-09-07,-1.4719887955182074,-1.4934429517392191
8,600705,2016-09-08,-1.534782608695652,-1.5004466091684332
9,600705,2016-09-09,-1.5117302052785924,-1.4982296482233486
10,600705,2016-09-10,-1.5117302052785924,-1.4982296482233486
11,600705,2016-09-11,-1.5117302052785924,-1.4982296482233486
12,600705,2016-09-12,-1.5349013657056145,-1.51906824998107
13,600705,2016-09-13,-1.5015197568389058,-1.5041255789198784
14,600705,2016-09-14,-1.510752688172043,-1.5053607630695602
0,600706,2016-08-31,-1.5,-1.4995183734037982
1,600706,2016-09-01,-1.4757105943152453,-1.4964201870322573
2,600706,2016-09-02,-1.5292553191489362,-1.50865742815185
3,600706,2016-09-03,-1.5292553191489362,-1.50865742815185
4,600706,2016-09-04,-1.5292553191489362,-1.50865742815185
5,600706,2016-09-05,-1.4894736842105263,-1.4956948067385067
6,600706,2016-09-06,-1.4958071278825997,-1.499886032835568
7,600706,2016-09-07,-1.493232691306611,-1.4934429517392191
8,600706,2016-09-08,-1.4781059063136457,-1.5004466091684332
9,600706,2016-09-09,-1.4959432048681542,-1.4982296482233486
10,600706,2016-09-10,-1.4959432048681542,-1.4982296482233486
11,600706,2016-09-11,-1.4959432048681542,-1.4982296482233486
12,600706,2016-09-12,-1.5050968399592253,-1.51906824998107
13,600706,2016-09-13,-1.5071868583162218,-1.5041255789198784
14,600706,2016-09-14,-1.491348600508906,-1.5053607630695602
0,600707,2016-08-31,-1.500900900900901,-1.4995183734037982
1,600707,2016-09-01,-1.508174386920981,-1.4964201870322573
2,600707,2016-09-02,-1.5054794520547945,-1.50865742815185
3,600707,2016-09-03,-1.5054794520547945,-1.50865742815185
4,600707,2016-09-04,-1.5054794520547945,-1.50865742815185
5,600707,2016-09-05,-1.5045871559633026,-1.4956948067385067
6,600707,2016-09-06,-1.4927140255009108,-1.499886032835568
7,600707,2016-09-07,-1.485637342908438,-1.4934429517392191
8,600707,2016-09-08,-1.5173515981735162,-1.5004466091684332
9,600707,2016-09-09,-1.5,-1.4982296482233486
10,600707,2016-09-10,-1.5,-1.4982296482233486
11,600707,2016-09-11,-1.5,-1.4982296482233486
12,600707,2016-09-12,-1.5330188679245282,-1.51906824998107
13,600707,2016-09-13,-1.5547263681592038,-1.5041255789198784
14,600707,2016-09-14,-1.5131048387096775,-1.5053607630695602
0,600708,2016-08-31,-1.5080808080808081,-1.4995183734037982
1,600708,2016-09-01,-1.497983870967742,-1.4964201870322573
2,600708,2016-09-02,-1.5387434554973822,-1.50865742815185
3,600708,2016-09-03,-1.5387434554973822,-1.50865742815185
4,600708,2016-09-04,-1.5387434554973822,-1.50865742815185
5,600708,2016-09-05,-1.503151260504202,-1.4956948067385067
6,600708,2016-09-06,-1.5010515247108307,-1.499886032835568
7,600708,2016-09-07,-1.490625,-1.4934429517392191
8,600708,2016-09-08,-1.4989594172736733,-1.5004466091684332
9,600708,2016-09-09,-1.4897013388259526,-1.4982296482233486
10,600708,2016-09-10,-1.4897013388259526,-1.4982296482233486
11,600708,2016-09-11,-1.4897013388259526,-1.4982296482233486
12,600708,2016-09-12,-1.5104058272632677,-1.51906824998107
13,600708,2016-09-13,-1.5190880169671261,-1.5041255789198784
14,600708,2016-09-14,-1.503191489361702,-1.5053607630695602
0,600711,2016-08-31,-1.4886792452830189,-1.4995183734037982
1,600711,2016-09-01,-1.5025220680958387,-1.4964201870322573
2,600711,2016-09-02,-1.5101910828025478,-1.50865742815185
3,600711,2016-09-03,-1.5101910828025478,-1.50865742815185
4,600711,2016-09-04,-1.5101910828025478,-1.50865742815185
5,600711,2016-09-05,-1.4643734643734643,-1.4956948067385067
6,600711,2016-09-06,-1.4807228915662651,-1.499886032835568
7,600711,2016-09-07,-1.506060606060606,-1.4934429517392191
8,600711,2016-09-08,-1.5060975609756098,-1.5004466091684332
9,600711,2016-09-09,-1.5098522167487685,-1.4982296482233486
10,600711,2016-09-10,-1.5098522167487685,-1.4982296482233486
11,600711,2016-09-11,-1.5098522167487685,-1.4982296482233486
12,600711,2016-09-12,-1.5278481012658227,-1.51906824998107
13,600711,2016-09-13,-1.5286458333333335,-1.5041255789198784
14,600711,2016-09-14,-1.5105263157894737,-1.5053607630695602
0,600712,2016-08-31,-1.4900181488203268,-1.4995183734037982
1,600712,2016-09-01,-1.527027027027027,-1.4964201870322573
2,600712,2016-09-02,-1.4889400921658986,-1.50865742815185
3,600712,2016-09-03,-1.4889400921658986,-1.50865742815185
4,600712,2016-09-04,-1.4889400921658986,-1.50865742815185
5,600712,2016-09-05,-1.5412667946257197,-1.4956948067385067
6,600712,2016-09-06,-1.5028873917228103,-1.499886032835568
7,600712,2016-09-07,-1.4876425855513309,-1.4934429517392191
8,600712,2016-09-08,-1.4971563981042653,-1.5004466091684332
9,600712,2016-09-09,-1.4934086629001884,-1.4982296482233486
10,600712,2016-09-10,-1.4934086629001884,-1.4982296482233486
11,600712,2016-09-11,-1.4934086629001884,-1.4982296482233486
12,600712,2016-09-12,-1.5231213872832368,-1.51906824998107
13,600712,2016-09-13,-1.5067895247332688,-1.5041255789198784
14,600712,2016-09-14,-1.5009708737864078,-1.5053607630695602
0,600713,2016-08-31,-1.511587485515643,-1.4995183734037982
1,600713,2016-09-01,-1.4976878612716764,-1.4964201870322573
2,600713,2016-09-02,-1.5152582159624415,-1.50865742815185
3,600713,2016-09-03,-1.5152582159624415,-1.50865742815185
4,600713,2016-09-04,-1.5152582159624415,-1.50865742815185
5,600713,2016-09-05,-1.5,-1.4956948067385067
6,600713,2016-09-06,-1.4781859931113661,-1.499886032835568
7,600713,2016-09-07,-1.4942922374429224,-1.4934429517392191
8,600713,2016-09-08,-1.5057405281285876,-1.5004466091684332
9,600713,2016-09-09,-1.497709049255441,-1.4982296482233486
10,600713,2016-09-10,-1.497709049255441,-1.4982296482233486
11,600713,2016-09-11,-1.497709049255441,-1.4982296482233486
12,600713,2016-09-12,-1.5210526315789474,-1.51906824998107
13,600713,2016-09-13,-1.508254716981132,-1.5041255789198784
14,600713,2016-09-14,-1.5107270560190702,-1.5053607630695602
0,600714,2016-08-31,-1.4687732342007436,-1.4995183734037982
1,600714,2016-09-01,-1.4889705882352942,-1.4964201870322573
2,600714,2016-09-02,-1.5303030303030303,-1.50865742815185
3,600714,2016-09-03,-1.5303030303030303,-1.50865742815185
4,600714,2016-09-04,-1.5303030303030303,-1.50865742815185
5,600714,2016-09-05,-1.4887640449438202,-1.4956948067385067
6,600714,2016-09-06,-1.4787390029325513,-1.499886032835568
7,600714,2016-09-07,-1.5014684287812041,-1.4934429517392191
8,600714,2016-09-08,-1.4905454545454544,-1.5004466091684332
9,600714,2016-09-09,-1.5021865889212827,-1.4982296482233486
10,600714,2016-09-10,-1.5021865889212827,-1.4982296482233486
11,600714,2016-09-11,-1.5021865889212827,-1.4982296482233486
12,600714,2016-09-12,-1.5473282442748093,-1.51906824998107
13,600714,2016-09-13,-1.5250391236306728,-1.5041255789198784
14,600714,2016-09-14,-1.5055074744295829,-1.5053607630695602
0,600715,2016-08-31,-1.4832546157148991,-1.4995183734037982
1,600715,2016-09-01,-1.509098786828423,-1.4964201870322573
2,600715,2016-09-02,-1.5087412587412588,-1.50865742815185
3,600715,2016-09-03,-1.5087412587412588,-1.50865742815185
4,600715,2016-09-04,-1.5087412587412588,-1.50865742815185
5,600715,2016-09-05,-1.4802913453299058,-1.4956948067385067
6,600715,2016-09-06,-1.4604938271604937,-1.499886032835568
7,600715,2016-09-07,-1.4782608695652175,-1.4934429517392191
8,600715,2016-09-08,-1.4880668257756562,-1.5004466091684332
9,600715,2016-09-09,-1.501593625498008,-1.4982296482233486
10,600715,2016-09-10,-1.501593625498008,-1.4982296482233486
11,600715,2016-09-11,-1.501593625498008,-1.4982296482233486
12,600715,2016-09-12,-1.54496253122398,-1.51906824998107
13,600715,2016-09-13,-1.4764227642276422,-1.5041255789198784
14,600715,2016-09-14,-1.503671970624235,-1.5053607630695602
0,600716,2016-08-31,-1.4893899204244032,-1.4995183734037982
1,600716,2016-09-01,-1.4882044560943644,-1.4964201870322573
2,600716,2016-09-02,-1.5296896086369771,-1.50865742815185
3,600716,2016-09-03,-1.5296896086369771,-1.50865742815185
4,600716,2016-09-04,-1.5296896086369771,-1.50865742815185
5,600716,2016-09-05,-1.491967871485944,-1.4956948067385067
6,600716,2016-09-06,-1.498663101604278,-1.499886032835568
7,600716,2016-09-07,-1.4664082687338502,-1.4934429517392191
8,600716,2016-09-08,-1.511764705882353,-1.5004466091684332
9,600716,2016-09-09,-1.5013089005235603,-1.4982296482233486
10,600716,2016-09-10,-1.5013089005235603,-1.4982296482233486
11,600716,2016-09-11,-1.5013089005235603,-1.4982296482233486
12,600716,2016-09-12,-1.5052631578947369,-1.51906824998107
13,600716,2016-09-13,-1.5119840213049267,-1.5041255789198784
14,600716,2016-09-14,-1.5080536912751676,-1.5053607630695602
0,600717,2016-08-31,-1.4970267591674926,-1.4995183734037982
1,600717,2016-09-01,-1.4931102362204725,-1.4964201870322573
2,600717,2016-09-02,-1.5139720558882237,-1.50865742815185
3,600717,2016-09-03,-1.5139720558882237,-1.50865742815185
4,600717,2016-09-04,-1.5139720558882237,-1.50865742815185
5,600717,2016-09-05,-1.494047619047619,-1.4956948067385067
6,600717,2016-09-06,-1.5,-1.499886032835568
7,600717,2016-09-07,-1.4901768172888017,-1.4934429517392191
8,600717,2016-09-08,-1.5009832841691249,-1.5004466091684332
9,600717,2016-09-09,-1.5029585798816567,-1.4982296482233486
10,600717,2016-09-10,-1.5029585798816567,-1.4982296482233486
11,600717,2016-09-11,-1.5029585798816567,-1.4982296482233486
12,600717,2016-09-12,-1.514,-1.51906824998107
13,600717,2016-09-13,-1.5101010101010102,-1.5041255789198784
14,600717,2016-09-14,-1.512269938650307,-1.5053607630695602
0,600718,2016-08-31,-1.4920273348519364,-1.4995183734037982
1,600718,2016-09-01,-1.5080367393800227,-1.4964201870322573
2,600718,2016-09-02,-1.5011494252873565,-1.50865742815185
3,600718,2016-09-03,-1.5011494252873565,-1.50865742815185
4,600718,2016-09-04,-1.5011494252873565,-1.50865742815185
5,600718,2016-09-05,-1.5098665118978525,-1.4956948067385067
6,600718,2016-09-06,-1.50466472303207,-1.499886032835568
7,600718,2016-09-07,-1.4783228750713062,-1.4934429517392191
8,600718,2016-09-08,-1.497155858930603,-1.5004466091684332
9,600718,2016-09-09,-1.4977298524404086,-1.4982296482233486
10,600718,2016-09-10,-1.4977298524404086,-1.4982296482233486
11,600718,2016-09-11,-1.4977298524404086,-1.4982296482233486
12,600718,2016-09-12,-1.5250145433391507,-1.51906824998107
13,600718,2016-09-13,-1.5082111436950147,-1.5041255789198784
14,600718,2016-09-14,-1.501762632197415,-1.5053607630695602
0,600719,2016-08-31,-1.4945945945945946,-1.4995183734037982
1,600719,2016-09-01,-1.498650472334683,-1.4964201870322573
2,600719,2016-09-02,-1.5122950819672132,-1.50865742815185
3,600719,2016-09-03,-1.5122950819672132,-1.50865742815185
