,turnover,code
4,6.17,603006
5,9.51,603006
6,7.44,603006
7,14.67,603006
8,7.21,603006
9,6.66,603006
10,2.21,603006
0,48.11,603007
1,1.39,603007
2,1.09,603007
3,0.49,603007
4,0.08,603007
5,0.11,603007
6,0.1,603007
7,0.02,603007
8,0.03,603007
9,0.04,603007
10,0.03,603007
0,1.88,603008
1,1.92,603008
2,1.97,603008
3,2.55,603008
4,3.32,603008
5,2.87,603008
6,3.35,603008
7,2.04,603008
8,2.11,603008
9,0.91,603008
10,1.11,603008
0,1.36,603009
1,1.68,603009
2,3.89,603009
3,2.0,603009
4,2.32,603009
5,3.7,603009
6,1.38,603009
7,1.37,603009
8,2.66,603009
9,2.53,603009
10,1.54,603009
0,1.07,603010
1,0.93,603010
2,1.69,603010
3,1.31,603010
4,1.8,603010
5,3.24,603010
6,3.88,603010
7,2.3,603010
8,2.11,603010
9,1.68,603010
10,1.19,603010
0,1.94,603011
1,3.66,603011
2,5.22,603011
3,5.88,603011
4,7.33,603011
5,7.74,603011
6,4.57,603011
7,4.89,603011
8,8.25,603011
9,7.02,603011
10,6.63,603011
0,2.18,603012
1,1.13,603012
2,3.19,603012
3,3.22,603012
4,2.59,603012
5,4.83,603012
6,1.88,603012
7,0.93,603012
8,2.21,603012
9,0.64,603012
10,0.59,603012
0,1.51,603015
1,1.66,603015
2,2.73,603015
3,2.73,603015
4,2.83,603015
5,2.68,603015
6,3.09,603015
7,2.16,603015
8,1.86,603015
9,2.12,603015
10,1.51,603015
0,4.33,603016
1,4.92,603016
2,7.68,603016
3,9.7,603016
4,6.91,603016
5,9.75,603016
6,9.89,603016
7,12.52,603016
8,16.24,603016
9,26.9,603016
10,22.06,603016
0,1.4,603017
1,1.98,603017
2,3.07,603017
3,2.97,603017
4,6.09,603017
5,9.61,603017
6,6.8,603017
7,7.56,603017
8,5.09,603017
9,8.08,603017
10,6.22,603017
0,1.36,603018
1,2.34,603018
2,2.63,603018
3,3.11,603018
4,4.2,603018
5,4.85,603018
6,1.92,603018
7,1.1,603018
8,2.42,603018
9,1.63,603018
10,2.24,603018
0,0.8,603019
1,0.77,603019
2,1.95,603019
3,1.38,603019
4,0.97,603019
5,1.28,603019
6,1.66,603019
7,1.06,603019
8,1.13,603019
9,0.89,603019
10,0.73,603019
0,1.3,603020
1,0.88,603020
2,1.29,603020
3,0.94,603020
4,1.56,603020
5,1.55,603020
6,1.35,603020
7,1.49,603020
8,1.59,603020
9,3.23,603020
10,1.01,603020
0,2.41,603021
1,1.3,603021
2,1.9,603021
3,2.54,603021
4,1.4,603021
5,1.09,603021
6,1.01,603021
7,1.77,603021
8,1.08,603021
9,0.9,603021
10,1.73,603021
0,2.5,603022
1,3.03,603022
2,7.85,603022
3,4.47,603022
4,5.12,603022
5,10.68,603022
6,15.94,603022
7,16.69,603022
8,5.58,603022
9,9.08,603022
10,4.74,603022
0,2.3,603023
1,1.7,603023
2,2.79,603023
3,1.92,603023
4,1.46,603023
5,2.12,603023
6,2.38,603023
7,1.65,603023
8,2.81,603023
9,1.96,603023
10,2.02,603023
0,3.15,603026
1,3.16,603026
2,4.77,603026
3,4.1,603026
4,3.24,603026
5,4.57,603026
6,5.7,603026
7,4.85,603026
8,9.62,603026
9,3.41,603026
10,3.25,603026
0,2.74,603027
1,2.69,603027
2,5.5,603027
3,4.13,603027
4,3.38,603027
5,4.09,603027
6,5.07,603027
7,3.43,603027
8,5.85,603027
9,6.3,603027
10,7.4,603027
0,7.7,603028
1,8.78,603028
2,15.11,603028
3,7.95,603028
4,3.95,603028
5,5.52,603028
6,5.07,603028
7,3.84,603028
8,5.75,603028
9,6.21,603028
10,6.11,603028
0,10.95,603029
1,10.36,603029
2,8.08,603029
3,8.62,603029
4,6.56,603029
5,10.13,603029
6,12.19,603029
7,8.31,603029
8,11.81,603029
9,14.44,603029
10,13.9,603029
0,1.21,603030
1,1.7,603030
2,3.29,603030
3,3.2,603030
4,3.27,603030
5,7.43,603030
6,4.74,603030
7,4.08,603030
8,5.55,603030
9,10.79,603030
10,2.34,603030
0,55.64,603031
1,49.46,603031
2,52.73,603031
3,2.09,603031
4,0.34,603031
5,0.38,603031
6,0.64,603031
7,0.46,603031
8,0.2,603031
9,0.2,603031
10,0.18,603031
0,0.93,603066
1,1.66,603066
2,2.15,603066
3,3.22,603066
4,1.46,603066
5,2.41,603066
6,1.49,603066
7,1.22,603066
8,1.08,603066
9,1.17,603066
10,1.1,603066
0,0.01,603067
1,0.03,603067
0,4.64,603069
1,5.57,603069
2,8.48,603069
3,12.07,603069
4,14.76,603069
5,7.91,603069
6,11.48,603069
7,8.84,603069
8,9.73,603069
9,10.92,603069
10,13.92,603069
0,1.79,603077
1,2.11,603077
2,1.69,603077
3,2.25,603077
4,3.34,603077
5,1.77,603077
6,2.66,603077
7,0.83,603077
8,0.73,603077
9,0.68,603077
10,0.52,603077
0,4.97,603085
1,3.97,603085
2,6.22,603085
3,9.48,603085
4,7.53,603085
5,10.59,603085
6,6.8,603085
7,5.93,603085
8,7.44,603085
9,14.85,603085
10,5.49,603085
0,1.69,603088
1,1.18,603088
2,3.05,603088
3,2.48,603088
4,5.07,603088
5,4.55,603088
6,4.13,603088
7,3.32,603088
8,5.89,603088
9,9.35,603088
10,3.36,603088
0,0.19,603090
1,0.14,603090
2,0.13,603090
3,0.06,603090
4,0.05,603090
5,0.03,603090
6,0.05,603090
7,0.01,603090
8,0.01,603090
9,0.02,603090
10,0.03,603090
0,2.95,603099
1,4.2,603099
2,4.38,603099
3,4.26,603099
4,3.4,603099
5,8.66,603099
6,1.82,603099
7,1.41,603099
8,1.81,603099
9,2.19,603099
10,3.76,603099
0,7.28,603101
1,11.45,603101
2,8.65,603101
3,9.95,603101
4,3.24,603101
5,3.62,603101
6,5.64,603101
7,2.76,603101
8,3.9,603101
9,4.03,603101
10,4.53,603101
0,1.42,603108
1,2.26,603108
2,3.92,603108
3,3.42,603108
4,1.82,603108
5,2.87,603108
6,1.83,603108
7,2.23,603108
8,3.35,603108
9,3.38,603108
10,3.35,603108
0,3.88,603111
1,5.43,603111
2,6.84,603111
3,9.01,603111
4,5.52,603111
5,3.65,603111
6,1.15,603111
7,0.84,603111
8,0.94,603111
9,0.69,603111
10,0.82,603111
0,1.32,603116
1,1.09,603116
2,2.08,603116
3,1.66,603116
4,1.96,603116
5,1.64,603116
6,1.77,603116
7,0.87,603116
8,1.19,603116
9,1.34,603116
10,1.01,603116
0,1.52,603117
1,2.03,603117
2,1.51,603117
3,1.53,603117
4,1.96,603117
5,3.24,603117
6,1.96,603117
7,1.38,603117
8,1.39,603117
9,2.09,603117
10,2.48,603117
0,1.61,603118
1,2.17,603118
2,4.61,603118
3,3.05,603118
4,3.61,603118
5,3.88,603118
6,5.36,603118
7,2.05,603118
8,3.15,603118
9,2.89,603118
10,2.35,603118
0,2.56,603123
1,1.43,603123
2,1.91,603123
3,0.88,603123
4,0.82,603123
5,1.4,603123
6,1.14,603123
7,1.52,603123
8,1.9,603123
9,1.48,603123
10,2.38,603123
0,8.97,603126
1,13.73,603126
2,9.98,603126
3,12.25,603126
4,12.48,603126
5,7.74,603126
6,6.54,603126
7,3.15,603126
8,2.11,603126
9,2.64,603126
10,2.09,603126
0,0.59,603128
1,0.49,603128
2,0.93,603128
3,0.6,603128
4,0.48,603128
5,0.82,603128
6,0.9,603128
7,0.47,603128
8,0.73,603128
9,0.73,603128
10,0.65,603128
0,2.81,603131
1,3.57,603131
2,6.1,603131
3,4.2,603131
4,3.65,603131
5,4.71,603131
6,5.54,603131
7,3.69,603131
8,4.65,603131
9,7.74,603131
10,11.86,603131
0,0.55,603158
1,0.76,603158
2,1.33,603158
3,1.31,603158
4,1.34,603158
5,1.58,603158
6,1.87,603158
7,1.09,603158
8,0.9,603158
9,0.85,603158
10,0.79,603158
0,45.7,603159
1,48.56,603159
2,29.91,603159
3,39.74,603159
4,68.9,603159
5,2.58,603159
6,7.07,603159
7,0.19,603159
8,0.35,603159
9,0.3,603159
10,0.25,603159
0,3.27,603166
1,3.56,603166
2,6.66,603166
3,5.19,603166
4,4.06,603166
5,7.3,603166
6,7.46,603166
7,6.64,603166
8,5.52,603166
9,11.18,603166
10,2.88,603166
0,0.79,603167
1,0.96,603167
2,2.19,603167
3,1.46,603167
4,1.74,603167
5,1.94,603167
6,1.79,603167
7,1.1,603167
8,1.4,603167
9,1.92,603167
10,1.33,603167
0,0.66,603168
1,0.7,603168
2,1.0,603168
3,0.73,603168
4,0.67,603168
5,1.68,603168
6,1.36,603168
7,2.71,603168
8,0.95,603168
9,0.96,603168
10,0.82,603168
0,2.63,603169
1,3.82,603169
2,4.33,603169
3,5.46,603169
4,13.56,603169
5,7.94,603169
6,0.72,603169
7,0.4,603169
8,0.6,603169
9,0.87,603169
10,0.8,603169
0,0.93,603188
1,0.75,603188
2,1.47,603188
3,1.19,603188
4,0.98,603188
5,0.76,603188
6,1.02,603188
7,0.99,603188
8,2.33,603188
9,1.43,603188
10,0.79,603188
0,0.04,603189
0,1.56,603198
1,1.17,603198
2,2.29,603198
3,1.4,603198
4,1.74,603198
5,1.89,603198
6,2.37,603198
7,1.1,603198
8,2.15,603198
9,1.87,603198
10,2.4,603198
0,2.12,603199
1,1.47,603199
2,2.93,603199
3,2.94,603199
4,1.08,603199
5,1.75,603199
6,1.56,603199
7,1.29,603199
8,1.54,603199
9,2.18,603199
10,2.69,603199
0,2.63,603222
1,1.92,603222
2,4.16,603222
3,2.48,603222
4,3.46,603222
5,5.1,603222
6,8.31,603222
7,7.9,603222
8,8.24,603222
9,3.32,603222
10,6.61,603222
0,0.99,603223
1,1.09,603223
2,1.28,603223
3,1.88,603223
4,0.72,603223
5,1.1,603223
6,2.53,603223
7,1.27,603223
8,1.3,603223
9,1.57,603223
10,2.6,603223
0,6.35,603227
1,9.41,603227
2,6.8,603227
3,3.37,603227
4,4.08,603227
5,2.23,603227
6,1.95,603227
7,0.86,603227
8,1.13,603227
9,1.61,603227
10,0.93,603227
0,27.22,603268
1,19.43,603268
2,15.13,603268
3,14.18,603268
4,35.18,603268
5,23.15,603268
6,9.02,603268
7,12.11,603268
8,8.08,603268
9,17.95,603268
10,5.52,603268
0,0.27,603288
1,0.2,603288
2,0.71,603288
3,0.26,603288
4,0.45,603288
5,0.25,603288
6,0.44,603288
7,0.26,603288
8,0.35,603288
9,0.43,603288
10,0.32,603288
0,2.6,603299
1,4.01,603299
2,8.53,603299
3,7.58,603299
4,11.09,603299
5,5.54,603299
6,6.2,603299
7,5.21,603299
8,7.09,603299
9,9.71,603299
10,15.55,603299
0,1.91,603300
1,1.74,603300
2,2.98,603300
3,3.33,603300
4,3.87,603300
5,4.15,603300
6,6.96,603300
7,1.91,603300
8,2.42,603300
9,3.85,603300
10,4.74,603300
0,2.3,603306
1,2.31,603306
2,3.27,603306
3,2.81,603306
4,5.56,603306
5,5.21,603306
6,6.25,603306
7,6.33,603306
8,10.26,603306
9,11.71,603306
10,6.34,603306
0,2.25,603308
1,2.06,603308
2,2.67,603308
3,2.55,603308
4,1.74,603308
5,2.66,603308
6,2.63,603308
7,1.01,603308
8,1.8,603308
9,2.25,603308
10,1.96,603308
0,2.16,603309
1,2.19,603309
2,3.57,603309
3,2.57,603309
4,2.92,603309
5,3.1,603309
6,5.26,603309
7,1.91,603309
8,2.07,603309
9,2.45,603309
10,2.57,603309
0,4.66,603311
1,5.79,603311
2,7.82,603311
3,9.74,603311
4,14.91,603311
5,24.35,603311
6,10.24,603311
7,3.12,603311
8,3.71,603311
9,2.83,603311
10,3.39,603311
0,1.3,603315
1,2.26,603315
2,2.25,603315
3,2.31,603315
4,2.51,603315
5,2.13,603315
6,1.93,603315
7,1.55,603315
8,2.22,603315
9,1.49,603315
10,1.16,603315
0,1.91,603318
1,1.97,603318
2,4.33,603318
3,3.23,603318
4,2.78,603318
5,3.43,603318
6,3.54,603318
7,2.23,603318
8,3.26,603318
9,2.71,603318
10,3.46,603318
0,8.09,603322
1,8.06,603322
2,8.72,603322
3,14.11,603322
4,11.34,603322
5,14.28,603322
6,13.21,603322
7,19.68,603322
8,17.88,603322
9,29.14,603322
10,22.81,603322
0,3.03,603328
1,2.77,603328
2,6.91,603328
3,3.3,603328
4,3.86,603328
5,5.02,603328
6,8.1,603328
7,2.23,603328
8,2.51,603328
9,2.7,603328
10,2.63,603328
0,1.03,603333
1,0.76,603333
2,0.95,603333
3,1.4,603333
4,1.36,603333
5,0.92,603333
6,0.7,603333
7,1.06,603333
8,1.01,603333
9,1.71,603333
10,1.65,603333
0,0.71,603338
1,1.11,603338
2,1.97,603338
3,1.22,603338
4,1.05,603338
5,1.67,603338
6,2.26,603338
7,1.43,603338
8,1.34,603338
9,1.39,603338
10,1.01,603338
0,2.97,603339
1,3.31,603339
2,6.38,603339
3,4.14,603339
4,2.69,603339
5,4.37,603339
6,4.27,603339
7,2.87,603339
8,5.33,603339
9,5.19,603339
10,6.5,603339
0,1.22,603355
1,1.66,603355
2,2.75,603355
3,2.43,603355
4,2.25,603355
5,4.04,603355
6,4.62,603355
7,7.32,603355
8,5.81,603355
9,2.05,603355
10,1.38,603355
0,0.48,603366
1,0.31,603366
2,0.63,603366
3,0.42,603366
4,0.39,603366
5,0.56,603366
6,0.71,603366
7,0.41,603366
8,0.43,603366
9,0.54,603366
10,0.27,603366
0,1.06,603368
1,1.71,603368
2,1.33,603368
3,1.19,603368
4,0.88,603368
5,2.19,603368
6,2.62,603368
7,3.04,603368
8,3.42,603368
9,6.74,603368
10,1.09,603368
0,0.47,603369
1,0.37,603369
2,0.77,603369
3,0.67,603369
4,0.5,603369
5,0.81,603369
6,1.03,603369
7,0.51,603369
8,0.8,603369
9,1.88,603369
10,2.31,603369
0,2.34,603377
1,2.44,603377
2,3.2,603377
3,1.78,603377
4,1.88,603377
5,2.18,603377
6,2.44,603377
7,1.29,603377
8,1.66,603377
9,1.81,603377
10,1.87,603377
0,0.04,603393
1,0.01,603393
2,0.05,603393
0,2.09,603398
1,2.89,603398
2,4.84,603398
3,4.39,603398
4,5.4,603398
5,9.8,603398
6,4.03,603398
7,3.23,603398
8,5.23,603398
9,5.48,603398
10,5.31,603398
0,3.8,603399
1,1.17,603399
2,2.76,603399
3,2.03,603399
4,2.27,603399
5,3.15,603399
6,3.7,603399
7,5.01,603399
8,2.68,603399
9,2.36,603399
10,3.12,603399
0,1.57,603456
1,0.88,603456
2,2.05,603456
3,2.05,603456
4,1.28,603456
5,1.67,603456
6,1.77,603456
7,1.37,603456
8,1.51,603456
9,2.02,603456
10,2.44,603456
0,2.25,603508
1,2.41,603508
2,5.46,603508
3,4.86,603508
4,2.43,603508
5,2.94,603508
6,3.95,603508
7,2.05,603508
8,2.67,603508
9,2.51,603508
10,2.99,603508
0,15.1,603515
1,14.77,603515
2,14.55,603515
3,20.82,603515
4,24.87,603515
5,35.62,603515
6,38.21,603515
7,35.39,603515
8,45.67,603515
9,56.14,603515
10,45.04,603515
0,4.89,603519
1,5.47,603519
2,3.92,603519
3,6.38,603519
4,9.17,603519
5,4.59,603519
6,2.16,603519
7,1.54,603519
8,1.7,603519
9,1.91,603519
10,3.39,603519
0,2.11,603520
1,1.95,603520
2,4.08,603520
3,3.12,603520
4,3.11,603520
5,6.27,603520
6,4.04,603520
7,3.22,603520
8,4.33,603520
9,3.78,603520
10,3.89,603520
0,3.16,603528
1,3.02,603528
2,5.85,603528
3,3.49,603528
4,2.5,603528
5,3.52,603528
6,5.18,603528
7,3.78,603528
8,5.31,603528
9,5.75,603528
10,7.17,603528
0,1.55,603555
1,1.17,603555
2,1.43,603555
3,0.94,603555
4,1.32,603555
5,1.02,603555
6,1.46,603555
7,1.71,603555
8,1.48,603555
9,0.94,603555
10,1.12,603555
0,3.85,603558
1,8.95,603558
2,3.37,603558
3,6.2,603558
4,4.99,603558
5,5.13,603558
6,5.33,603558
7,2.32,603558
8,3.95,603558
9,3.22,603558
10,4.65,603558
0,1.58,603566
1,2.31,603566
2,2.11,603566
3,1.43,603566
4,1.33,603566
5,2.8,603566
6,3.38,603566
7,2.24,603566
8,1.68,603566
9,1.7,603566
10,2.54,603566
0,1.27,603567
1,1.18,603567
2,2.57,603567
3,1.24,603567
4,1.32,603567
5,1.71,603567
6,2.21,603567
7,0.99,603567
8,1.12,603567
9,1.62,603567
10,1.41,603567
0,7.79,603568
1,13.07,603568
2,16.0,603568
3,18.67,603568
4,28.21,603568
5,12.57,603568
6,9.94,603568
7,4.84,603568
8,4.61,603568
9,5.66,603568
10,6.47,603568
0,7.7,603569
1,9.3,603569
2,9.46,603569
3,13.84,603569
4,8.88,603569
5,10.69,603569
6,13.04,603569
7,13.72,603569
8,13.27,603569
9,17.9,603569
10,19.34,603569
0,1.26,603588
1,1.89,603588
2,2.15,603588
3,2.65,603588
4,3.03,603588
5,5.6,603588
6,5.77,603588
7,4.22,603588
8,3.54,603588
9,4.63,603588
10,5.38,603588
0,1.21,603589
1,1.18,603589
2,2.18,603589
3,2.5,603589
4,2.1,603589
5,1.83,603589
6,1.06,603589
7,0.63,603589
8,0.92,603589
9,2.36,603589
10,0.97,603589
0,2.33,603598
1,1.47,603598
2,2.7,603598
3,1.38,603598
4,1.53,603598
5,2.71,603598
6,1.83,603598
7,1.28,603598
8,2.05,603598
9,2.26,603598
10,1.34,603598
0,1.04,603599
1,0.95,603599
2,1.62,603599
3,1.38,603599
4,2.28,603599
5,2.29,603599
6,3.41,603599
7,3.57,603599
8,6.73,603599
0,2.09,603600
1,2.28,603600
2,3.41,603600
3,2.34,603600
4,2.16,603600
5,3.25,603600
6,3.06,603600
7,2.58,603600
8,2.39,603600
9,2.53,603600
10,2.75,603600
0,1.69,603601
1,2.66,603601
2,2.94,603601
3,4.75,603601
4,2.81,603601
5,3.87,603601
6,4.02,603601
7,2.42,603601
8,4.58,603601
9,3.72,603601
10,3.53,603601
0,1.39,603606
1,1.46,603606
2,3.45,603606
3,3.27,603606
4,3.07,603606
5,2.85,603606
6,2.51,603606
7,2.02,603606
8,2.07,603606
9,2.75,603606
10,3.87,603606
0,6.85,603608
1,1.94,603608
2,3.52,603608
3,2.8,603608
4,2.34,603608
5,3.58,603608
6,4.76,603608
7,3.87,603608
8,2.9,603608
9,4.39,603608
10,4.88,603608
0,1.13,603609
1,1.54,603609
2,2.01,603609
3,1.66,603609
4,0.65,603609
5,0.61,603609
6,1.37,603609
7,0.94,603609
8,1.26,603609
9,0.81,603609
10,0.52,603609
0,2.13,603611
1,1.63,603611
2,2.85,603611
3,3.03,603611
4,2.91,603611
5,3.98,603611
6,5.73,603611
7,5.39,603611
8,3.74,603611
9,5.34,603611
10,3.54,603611
0,14.5,603616
1,18.68,603616
2,23.82,603616
3,35.4,603616
4,26.56,603616
5,6.75,603616
6,3.91,603616
7,2.07,603616
8,3.06,603616
9,3.0,603616
10,2.56,603616
0,12.07,603618
1,19.58,603618
2,7.14,603618
3,11.52,603618
4,5.84,603618
5,10.58,603618
6,7.17,603618
7,5.2,603618
8,7.17,603618
9,10.03,603618
10,11.24,603618
0,1.36,603636
1,1.39,603636
2,0.98,603636
3,2.04,603636
4,0.73,603636
5,1.19,603636
6,1.67,603636
7,3.55,603636
8,0.68,603636
9,0.8,603636
10,1.62,603636
0,0.23,603658
1,0.14,603658
2,0.12,603658
3,0.05,603658
4,0.03,603658
5,0.01,603658
6,0.02,603658
7,0.02,603658
8,0.02,603658
9,0.04,603658
0,21.55,603663
1,11.48,603663
2,11.66,603663
3,15.37,603663
4,24.52,603663
5,32.48,603663
6,33.4,603663
7,29.49,603663
8,28.61,603663
9,46.03,603663
10,44.26,603663
0,0.7,603669
1,1.04,603669
2,1.26,603669
3,1.25,603669
4,1.36,603669
5,1.89,603669
6,1.48,603669
7,0.87,603669
8,0.94,603669
9,1.01,603669
10,0.86,603669
0,1.0,603678
1,0.76,603678
2,1.12,603678
3,0.57,603678
4,0.81,603678
5,1.32,603678
6,1.56,603678
7,0.94,603678
8,1.21,603678
9,1.05,603678
10,1.45,603678
0,1.33,603686
1,1.12,603686
2,2.38,603686
3,1.56,603686
4,2.37,603686
5,5.77,603686
6,2.71,603686
7,0.87,603686
8,1.49,603686
9,1.48,603686
10,0.91,603686
0,2.7,603688
1,3.48,603688
2,2.76,603688
3,3.19,603688
4,3.57,603688
5,6.0,603688
6,3.24,603688
7,3.03,603688
8,2.86,603688
9,3.65,603688
10,1.95,603688
0,2.28,603696
1,3.27,603696
2,4.57,603696
3,6.71,603696
4,11.3,603696
5,7.85,603696
6,6.05,603696
7,3.82,603696
8,1.98,603696
9,2.43,603696
10,2.9,603696
0,1.23,603698
1,1.65,603698
2,2.71,603698
3,1.76,603698
4,1.48,603698
5,1.73,603698
6,2.14,603698
7,1.23,603698
8,1.8,603698
9,0.98,603698
10,1.28,603698
0,0.87,603699
1,0.68,603699
2,1.28,603699
3,1.06,603699
4,1.14,603699
5,1.39,603699
6,1.52,603699
7,1.32,603699
8,0.9,603699
9,0.79,603699
10,1.36,603699
0,3.0,603701
1,3.37,603701
2,6.06,603701
3,7.2,603701
4,4.65,603701
5,6.64,603701
6,7.68,603701
7,4.61,603701
8,4.95,603701
9,6.9,603701
10,9.17,603701
0,1.61,603718
1,1.29,603718
2,2.35,603718
3,1.73,603718
4,1.95,603718
5,1.63,603718
6,5.24,603718
7,3.75,603718
8,2.39,603718
9,1.38,603718
10,1.43,603718
0,3.2,603726
1,3.29,603726
2,5.2,603726
3,4.57,603726
4,3.36,603726
5,5.42,603726
6,6.62,603726
7,4.02,603726
8,5.44,603726
9,6.13,603726
10,7.48,603726
0,1.9,603729
1,1.57,603729
2,2.62,603729
3,2.48,603729
4,3.03,603729
5,4.86,603729
6,1.94,603729
7,2.47,603729
8,3.03,603729
9,7.36,603729
10,6.61,603729
0,9.47,603737
1,15.32,603737
2,12.34,603737
3,9.26,603737
4,5.43,603737
5,3.89,603737
6,5.65,603737
7,2.8,603737
8,3.72,603737
9,4.87,603737
10,7.26,603737
0,0.86,603766
1,0.63,603766
2,1.58,603766
3,0.94,603766
4,0.77,603766
5,1.5,603766
6,1.18,603766
7,0.82,603766
8,1.18,603766
9,1.61,603766
10,1.42,603766
0,9.32,603778
1,14.81,603778
2,19.5,603778
3,25.25,603778
4,27.03,603778
5,45.86,603778
6,24.78,603778
7,14.59,603778
8,20.93,603778
9,24.26,603778
10,23.08,603778
0,7.92,603779
1,15.31,603779
2,3.95,603779
3,3.58,603779
4,3.7,603779
0,2.44,603788
1,1.38,603788
2,4.1,603788
3,2.83,603788
4,2.8,603788
5,3.39,603788
6,2.95,603788
7,1.63,603788
8,3.17,603788
9,4.61,603788
10,3.97,603788
0,0.98,603789
1,1.22,603789
2,1.8,603789
3,1.78,603789
4,1.76,603789
5,3.53,603789
6,4.76,603789
7,2.14,603789
8,1.58,603789
9,1.48,603789
10,0.85,603789
0,2.22,603798
1,2.0,603798
2,4.48,603798
3,3.51,603798
4,2.68,603798
5,3.68,603798
6,5.4,603798
7,2.59,603798
8,4.36,603798
9,4.04,603798
10,4.71,603798
0,2.91,603799
1,3.31,603799
2,4.28,603799
3,4.47,603799
4,2.08,603799
5,4.34,603799
6,5.42,603799
7,3.31,603799
8,3.6,603799
9,4.04,603799
10,7.72,603799
0,7.44,603800
1,13.29,603800
2,5.96,603800
3,4.24,603800
4,6.3,603800
5,12.59,603800
6,3.74,603800
7,2.41,603800
8,3.55,603800
9,3.39,603800
10,3.28,603800
0,0.91,603806
1,1.21,603806
2,2.53,603806
3,1.44,603806
4,1.62,603806
5,1.89,603806
6,2.7,603806
7,1.32,603806
8,2.39,603806
9,1.38,603806
10,1.51,603806
0,1.69,603808
1,1.84,603808
2,2.85,603808
3,3.45,603808
4,1.25,603808
5,1.55,603808
6,2.83,603808
7,1.76,603808
8,1.07,603808
9,1.3,603808
10,2.02,603808
0,0.91,603818
1,1.82,603818
2,1.78,603818
3,1.51,603818
4,1.43,603818
5,2.67,603818
6,3.98,603818
7,2.38,603818
8,3.79,603818
9,1.9,603818
10,2.72,603818
0,23.63,603822
1,11.34,603822
2,10.81,603822
3,12.31,603822
4,16.13,603822
5,19.59,603822
6,14.48,603822
7,5.41,603822
8,6.27,603822
9,6.58,603822
10,9.35,603822
0,2.13,603828
1,1.37,603828
2,2.66,603828
3,3.11,603828
4,5.25,603828
5,4.14,603828
6,2.96,603828
7,4.0,603828
8,1.84,603828
9,3.53,603828
10,4.14,603828
0,0.09,603843
1,0.07,603843
2,0.12,603843
3,0.05,603843
4,0.01,603843
5,0.01,603843
6,0.01,603843
7,0.03,603843
0,11.04,603861
1,14.03,603861
2,16.02,603861
3,19.26,603861
4,18.22,603861
5,22.78,603861
6,40.93,603861
7,20.85,603861
8,30.88,603861
9,27.46,603861
10,41.8,603861
0,1.31,603866
1,1.64,603866
2,3.22,603866
3,2.11,603866
4,1.72,603866
5,3.11,603866
6,2.98,603866
7,3.34,603866
8,3.17,603866
9,1.86,603866
10,1.78,603866
0,4.92,603868
1,2.84,603868
2,3.69,603868
3,3.89,603868
4,2.58,603868
5,4.03,603868
6,5.57,603868
7,4.37,603868
8,4.54,603868
9,5.14,603868
10,4.78,603868
0,5.13,603869
1,5.79,603869
2,12.54,603869
3,9.97,603869
4,6.33,603869
5,12.35,603869
6,5.73,603869
7,4.92,603869
8,7.03,603869
9,7.17,603869
10,15.03,603869
0,1.36,603885
1,1.76,603885
2,2.0,603885
3,1.42,603885
4,1.36,603885
5,1.41,603885
6,2.55,603885
7,1.48,603885
8,1.6,603885
9,1.72,603885
10,1.88,603885
0,1.24,603889
1,2.14,603889
2,3.46,603889
3,2.75,603889
4,2.42,603889
5,3.82,603889
6,4.01,603889
7,4.47,603889
8,7.46,603889
9,2.24,603889
10,1.55,603889
0,1.96,603898
1,3.21,603898
2,1.85,603898
3,2.04,603898
4,1.8,603898
5,1.96,603898
6,2.13,603898
7,1.28,603898
8,4.0,603898
9,1.39,603898
10,1.8,603898
0,0.97,603899
1,1.01,603899
2,2.13,603899
3,1.44,603899
4,0.99,603899
5,1.92,603899
6,2.52,603899
7,1.84,603899
8,2.98,603899
9,1.6,603899
10,1.67,603899
0,1.18,603901
1,1.57,603901
2,1.98,603901
3,1.93,603901
4,2.04,603901
5,2.76,603901
6,2.24,603901
7,1.76,603901
8,2.08,603901
9,2.69,603901
10,3.38,603901
0,4.09,603909
1,4.14,603909
2,6.33,603909
3,4.81,603909
4,6.36,603909
5,7.47,603909
6,7.34,603909
7,9.15,603909
8,9.23,603909
9,10.0,603909
10,11.78,603909
0,0.58,603918
1,1.17,603918
2,1.18,603918
3,1.01,603918
4,1.11,603918
5,1.51,603918
6,1.91,603918
7,0.94,603918
8,1.79,603918
9,1.23,603918
10,1.62,603918
0,3.22,603919
1,3.69,603919
2,5.72,603919
3,5.68,603919
4,9.28,603919
5,8.82,603919
6,7.14,603919
7,3.06,603919
8,6.11,603919
9,5.8,603919
10,6.98,603919
0,10.76,603936
1,13.31,603936
2,9.71,603936
3,6.34,603936
4,4.72,603936
5,5.0,603936
6,6.69,603936
7,6.69,603936
8,4.32,603936
9,7.19,603936
10,12.77,603936
0,0.29,603939
1,0.25,603939
2,0.8,603939
3,0.38,603939
4,0.36,603939
5,1.33,603939
6,0.47,603939
7,0.38,603939
8,0.48,603939
9,0.79,603939
10,0.54,603939
0,12.54,603958
1,10.5,603958
2,13.13,603958
3,13.48,603958
4,14.36,603958
5,25.34,603958
6,15.77,603958
7,10.11,603958
8,15.58,603958
9,9.41,603958
10,12.25,603958
0,2.97,603959
1,3.2,603959
2,4.91,603959
3,3.82,603959
4,3.0,603959
5,4.03,603959
6,5.45,603959
7,6.19,603959
8,8.27,603959
9,15.26,603959
10,9.24,603959
0,2.86,603968
1,2.11,603968
